date,username,text,clean_text,sentiment,sentiment_score,score_negative,score_neutral,score_positive,sarcasm_detected,sarcasm_type,corrected_sentiment
2026-03-16 05:10:40,ANI,"PM Modi announces an ex-gratia of Rs. 2 lakh from PMNRF for the next of kin of each deceased, and Rs. 50,000 for the injured, in the incident of fire in the Trauma Care ICU of SCB Medical College and Hospital, Cuttack. https://t.co/K4eRSarbNp","PM Modi announces an ex-gratia of Rs. 2 lakh from PMNRF for the next of kin of each deceased, and Rs. 50,000 for the injured, in the incident of fire in the Trauma Care ICU of SCB Medical College and Hospital, Cuttack.",Neutral,0.8865,0.0596,0.8865,0.054,False,none,Neutral
2026-03-16 05:10:39,bhattvihang,Is there any fool who want to claim BJP was formed by east india company?,Is there any fool who want to claim BJP was formed by east india company?,Negative,0.5767,0.5767,0.4048,0.0185,False,none,Negative
2026-03-16 05:10:37,BhatejaSahay,@SouleFacts @Harsha_N1112 Not impressed by her al-taqiyya. She gas been taught to lie and beg mercy for her wrong-doing without ANY remorse.,Not impressed by her al-taqiyya. She gas been taught to lie and beg mercy for her wrong-doing without ANY remorse.,Negative,0.9309,0.9309,0.0644,0.0046,False,none,Negative
2026-03-16 05:10:34,sarkar89124,"@rishibagree Everyone goes to a hospital for treatment, not for a picnic, If Rahul Gandhi wants others to check the doctor list for SC/ST representation, why doesn’t he apply the same standard to himself instead of using such issues for political survival?","Everyone goes to a hospital for treatment, not for a picnic, If Rahul Gandhi wants others to check the doctor list for SC/ST representation, why doesn’t he apply the same standard to himself instead of using such issues for political survival?",Neutral,0.6036,0.3646,0.6036,0.0317,False,none,Neutral
2026-03-16 05:10:33,BhuviTav,"#VishwaguruBHARAT, the fake fooling propaganda of BJP politics exposed by a young boy. 

would like to know how many BJP senior leadership MPs and MODI will be alive or will be in politics and in INDIA by 2047, when INDIA becomes true vishwaguru?","VishwaguruBHARAT, the fake fooling propaganda of BJP politics exposed by a young boy. would like to know how many BJP senior leadership MPs and MODI will be alive or will be in politics and in INDIA by 2047, when INDIA becomes true vishwaguru?",Neutral,0.5801,0.3792,0.5801,0.0407,False,none,Neutral
2026-03-16 05:10:32,Imshawarmanand,"@asuvathaman @blsanthosh @ReddySudhakar21 @NainarBJP @narendramodi @AmitShah @RajnathSingh_in @myogiadityanath @AshwiniVaishnaw @nsitharaman @NitinNabin @PiyushGoyal @MenonArvindBJP Super initiative sir.. I hope BJP cultivates set of *Scholars, media personalities, literature grps* who propagates these kind of ideologies for more institutional  recognition..","Super initiative sir.. I hope BJP cultivates set of *Scholars, media personalities, literature grps* who propagates these kind of ideologies for more institutional recognition..",Positive,0.9017,0.0098,0.0885,0.9017,False,none,Positive
2026-03-16 05:10:30,SatireBuddy,"@rishibagree BJP ruined her life, this poor girl literally has no option.
No one from @BJP4India stood with her, in fact sacked her from spokesperson position &amp; made her a almost prisoner.","BJP ruined her life, this poor girl literally has no option. No one from stood with her, in fact sacked her from spokesperson position & made her a almost prisoner.",Negative,0.9433,0.9433,0.0526,0.0041,False,none,Negative
2026-03-16 05:10:20,2308Prasanth,"@ProudTamizhan1 @vickneswarang 
தமிழ் நாட்டில் சாதிய கொடுமை அதிகமா மத ரீதியான கொடுமை அதிகமா? We are well educated, we will never fight between religious. @BJP4India is actually not a threat for us comparatively @arivalayam. What do you think about this ?","தமிழ் நாட்டில் சாதிய கொடுமை அதிகமா மத ரீதியான கொடுமை அதிகமா? We are well educated, we will never fight between religious. is actually not a threat for us comparatively . What do you think about this ?",Neutral,0.7539,0.1095,0.7539,0.1366,False,none,Neutral
2026-03-16 05:10:17,alvinelchico,DOE Sec. Sharon Garin on when will motorists can enjoy the suspension of the excise tax on fuel: It will not be immediate. This is the fastest that Congress has acted on a proposal to suspend or reduce the excise tax on fuel. https://t.co/wKA6J1FMJK,DOE Sec. Sharon Garin on when will motorists can enjoy the suspension of the excise tax on fuel: It will not be immediate. This is the fastest that Congress has acted on a proposal to suspend or reduce the excise tax on fuel.,Neutral,0.8296,0.1426,0.8296,0.0278,False,none,Neutral
2026-03-16 05:10:15,Mir_Ilyas_INC,"Assembly Elections 2026: BJP faces a crucial test in 3 of its traditional weakhold states.
#MondayMotivation #Oscars https://t.co/ZqzmrvJBXx",Assembly Elections 2026: BJP faces a crucial test in 3 of its traditional weakhold states. MondayMotivation Oscars,Neutral,0.8353,0.0288,0.8353,0.1359,False,none,Neutral
2026-03-16 05:10:10,viewr16972,@protagonist_xig @mahakalUvach Extremely corrupt treasonous move by epstein client cia-mossad puppet modi.,Extremely corrupt treasonous move by epstein client cia-mossad puppet modi.,Negative,0.9072,0.9072,0.0842,0.0086,False,none,Negative
2026-03-16 05:10:09,pramodshukla671,"@REAL___HINDUVT Secular gali hai. Pakistan created where is Hindustan. Partition was done on which basis. Future is dark and dangerous.
.",Secular gali hai. Pakistan created where is Hindustan. Partition was done on which basis. Future is dark and dangerous. .,Negative,0.8436,0.8436,0.1495,0.0069,False,none,Negative
2026-03-16 05:10:03,KRAE_USA,"@Milajoy Every single Congress member who is A+, A, B+ and B rated by NIAC, which means they are actively helping to deliver the NIAC priorities. 

I was surprised to see it includes Rand Paul and Thomas Massie. https://t.co/K2s3wqwm0m","Every single Congress member who is A+, A, B+ and B rated by NIAC, which means they are actively helping to deliver the NIAC priorities. I was surprised to see it includes Rand Paul and Thomas Massie.",Neutral,0.653,0.0462,0.653,0.3007,False,none,Neutral
2026-03-16 05:10:00,JustPunforfun,"This is a new low for the BJP government. 

Just because the PM and CM are not brahmins, Pandit can be casually used to mean an opportunist?

Why not a Thakur, a teli, a chamar something else?

No, they will use pandit because he is the only one who won't fight back.

Mofiots will call it a clerical error and brush it off, but errors like this don't happen unless the person designing / approving the paper has a specific mindset that  aligns with the government  mindset.

Being a brahmin, I take offence to this insult.","This is a new low for the BJP government. Just because the PM and CM are not brahmins, Pandit can be casually used to mean an opportunist? Why not a Thakur, a teli, a chamar something else? No, they will use pandit because he is the only one who won't fight back. Mofiots will call it a clerical error and brush it off, but errors like this don't happen unless the person designing / approving the paper has a specific mindset that aligns with the government mindset. Being a brahmin, I take offence to this insult.",Negative,0.8238,0.8238,0.1679,0.0083,False,none,Negative
2026-03-16 05:09:52,princepoptimus,"BJP did not allow guidelines to be passed when they were protested against btw. 

And if not BJP you will end up with Congress today. And they are passing bills that will send us to prison for 3 years on non bailable offences. And same party’s neta is lying through his teeth here about his own lifestyle and seemingly trying to play the UC card",BJP did not allow guidelines to be passed when they were protested against btw. And if not BJP you will end up with Congress today. And they are passing bills that will send us to prison for 3 years on non bailable offences. And same party’s neta is lying through his teeth here about his own lifestyle and seemingly trying to play the UC card,Negative,0.8236,0.8236,0.1682,0.0083,False,none,Negative
2026-03-16 05:09:51,HollandOats,@SenAshleyMoody Can you tell me why so many treasonous pieces of trash in Congress are israel-first traitors??,Can you tell me why so many treasonous pieces of trash in Congress are israel-first traitors??,Negative,0.9407,0.9407,0.0535,0.0058,False,none,Negative
2026-03-16 05:09:49,branch_deb,"@FlyGirlBlackOps @mo_free_nig @marklevinshow Nah, you are thinking the courts move fast.  The Russia scandal is currently in grand jury in Florida,  Bondi said some of the redactions were ongoing investigations, most of the obstruction in Congress, which we've got to figure out","Nah, you are thinking the courts move fast. The Russia scandal is currently in grand jury in Florida, Bondi said some of the redactions were ongoing investigations, most of the obstruction in Congress, which we've got to figure out",Neutral,0.6423,0.3212,0.6423,0.0364,False,none,Neutral
2026-03-16 05:09:46,Electionspc2026,@SatyajeetM72938 Why do u think yogi will be any different to modi when it comes to gc..after all they are working foe the same party,Why do u think yogi will be any different to modi when it comes to gc..after all they are working foe the same party,Neutral,0.7282,0.2488,0.7282,0.0229,False,none,Neutral
2026-03-16 05:09:44,hoonjan_191,Pilgrim have enjoyed the food. No lesson taught.,Pilgrim have enjoyed the food. No lesson taught.,Neutral,0.595,0.232,0.595,0.173,False,none,Neutral
2026-03-16 05:09:44,KhelaHobePart2,"Trinamool Congress has blocked the Strait of Hormuz so that LPG is not available and people blame BJP.
An over educated  Bhadra Mohila bhakt 😂 https://t.co/y3UC5zX5nP",Trinamool Congress has blocked the Strait of Hormuz so that LPG is not available and people blame BJP. An over educated Bhadra Mohila bhakt 😂,Negative,0.7988,0.7988,0.1909,0.0104,True,indian_vocab,Negative
2026-03-16 05:09:42,griddindia,"US energy secretary Chris Wright says a convoy went through Hormuz &amp; Iran did not fire on them because 'Iran probably made a deal with India'.

#IranIsraelWar #IranWar‌ #Iran #Israël #Modi #india #priestking https://t.co/IbVkjNywpk",US energy secretary Chris Wright says a convoy went through Hormuz & Iran did not fire on them because 'Iran probably made a deal with India'. IranIsraelWar IranWar‌ Iran Israël Modi india priestking,Neutral,0.8807,0.0658,0.8807,0.0535,False,none,Neutral
2026-03-16 05:09:39,docchai2022,@lelemSLP @orlipeter She loves the violence. She is not ignorant of it. She is unfixable.,She loves the violence. She is not ignorant of it. She is unfixable.,Negative,0.7652,0.7652,0.1991,0.0356,False,none,Negative
2026-03-16 05:09:36,Othithee1,Biharis are not bengali voters. EVM will be manipulated to inflate BJP votes,Biharis are not bengali voters. EVM will be manipulated to inflate BJP votes,Negative,0.5809,0.5809,0.3997,0.0194,False,none,Negative
2026-03-16 05:09:34,pvs000,"His economic philosophy is very sound and clear. According to me, what he means to say is that , instead of fully adopting ""Free Market Capitalism"", the Modi government is following the model of ""Big Government"".","His economic philosophy is very sound and clear. According to me, what he means to say is that , instead of fully adopting ""Free Market Capitalism"", the Modi government is following the model of ""Big Government"".",Neutral,0.7089,0.0506,0.7089,0.2404,False,none,Neutral
2026-03-16 05:09:22,sandy_mccloud,"@mattvanswol @JulianAcciard1 I don't need rich, out of touch podcasters (@megynkelly @TuckerCarlson et al) telling me how I feel or how to feel. I'm extremely disappointed. More with congress then anyone.","I don't need rich, out of touch podcasters ( et al) telling me how I feel or how to feel. I'm extremely disappointed. More with congress then anyone.",Negative,0.9238,0.9238,0.0694,0.0068,False,none,Negative
2026-03-16 05:09:22,Xtr33m,"@JitendraSAlwar As long as Gaurav Gogoi the spoilt egoistic brat is your CM or MLA candidate, I will never vote for congress","As long as Gaurav Gogoi the spoilt egoistic brat is your CM or MLA candidate, I will never vote for congress",Negative,0.8823,0.8823,0.1059,0.0118,False,none,Negative
2026-03-16 05:09:20,BOONDOGGLE322,@maddenifico Why is congress so completely ineffective? Wtaf is happening?,Why is congress so completely ineffective? Wtaf is happening?,Negative,0.9536,0.9536,0.0404,0.006,False,none,Negative
2026-03-16 05:09:19,bengapinto,"India's misfortune that we have a coward who's destroying the nation's reputation among #BRICS and around the world. 

If the BJP is unable to show leadership, it should step down from government or pass on the rotating leadership to some other BRICS nation that has the spine to lead which the Nalayak Panauti Vishwagulam Modi lacks.

The Anglo-saxon Western stooge is at their master's beck and call.","India's misfortune that we have a coward who's destroying the nation's reputation among BRICS and around the world. If the BJP is unable to show leadership, it should step down from government or pass on the rotating leadership to some other BRICS nation that has the spine to lead which the Nalayak Panauti Vishwagulam Modi lacks. The Anglo-saxon Western stooge is at their master's beck and call.",Negative,0.8617,0.8617,0.1285,0.0098,False,none,Negative
